Rank;Sourceid;Title;Issn;SJR;SJR Best Quartile;Year;Categories
9927;30706;J. AGRICULTURAL METEOROLOGY;18810136, 00218588;0,474;Q2;2019;"Agronomy and Crop Science (Q2); Atmospheric Science (Q3)"
9928;21100259128;Journal of Advances in Information Fusion;15576418;0,474;Q2;2019;"Computer Vision and Pattern Recognition (Q2); Information Systems (Q2); Signal Processing (Q2)"
9929;4700152737;Journal of Applied School Psychology;15377903, 15377911;0,474;Q2;2019;"Education (Q2); Applied Psychology (Q3); Developmental and Educational Psychology (Q3); Psychiatry and Mental Health (Q3)"
9930;28580;Radio Science;00486604, 1944799X;0,474;Q2;2019;"Condensed Matter Physics (Q2); Earth and Planetary Sciences (miscellaneous) (Q2); Electrical and Electronic Engineering (Q2)"
9931;36197;Biocontrol Science and Technology;13600478, 09583157;0,473;Q2;2019;"Agronomy and Crop Science (Q2); Insect Science (Q2)"
9932;19716;Canadian Entomologist;0008347X, 19183240;0,473;Q2;2019;"Ecology, Evolution, Behavior and Systematics (Q2); Insect Science (Q2); Molecular Biology (Q4); Physiology (Q4); Structural Biology (Q4)"
9933;19700175086;Drug, Healthcare and Patient Safety;11791365;0,473;Q3;2019;"Health Policy (Q3); Pharmacology (Q3)"
9934;4400151729;Eurasia Journal of Mathematics, Science and Technology Education;13058223, 13058215;0,473;Q2;2019;"Education (Q2); Applied Mathematics (Q3)"
9935;5700160310;European Political Science;16820983, 16804333;0,473;Q2;2019;Political Science and International Relations (Q2)
9936;27182;Experimental Animals;13411357;0,473;Q2;2019;"Animal Science and Zoology (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q2)"
9937;4700152292;Glasnik Matematicki;0017095X;0,473;Q2;2019;Mathematics (miscellaneous) (Q2)
9938;24169;Journal of Chemical Education;19381328, 00219584;0,473;Q2;2019;"Chemistry (miscellaneous) (Q2); Education (Q2)"
9939;4700152801;Journal of International Consumer Marketing;08961530, 15287068;0,473;Q2;2019;"Management Information Systems (Q2); Marketing (Q2)"
9940;23881;Journal of Invasive Cardiology;15572501, 10423931;0,473;Q2;2019;"Medicine (miscellaneous) (Q2); Cardiology and Cardiovascular Medicine (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
9941;26288;Journal of Latin American Studies;0022216X, 1469767X;0,473;Q2;2019;"Arts and Humanities (miscellaneous) (Q2); Geography, Planning and Development (Q2); Sociology and Political Science (Q2)"
9942;5900153316;Journal of Medical Biochemistry;14528258, 14528266;0,473;Q3;2019;"Biochemistry (medical) (Q3); Clinical Biochemistry (Q3)"
9943;21100790524;Journal of Public Health Research;22799036, 22799028;0,473;Q2;2019;Public Health, Environmental and Occupational Health (Q2)
9944;5700169289;Journal of Sexual Aggression;17426545, 13552600;0,473;Q3;2019;Behavioral Neuroscience (Q3)
9945;21100285052;Journal of the American Association of Nurse Practitioners;23276886, 23276924;0,473;Q2;2019;"Medicine (miscellaneous) (Q2); Nursing (miscellaneous) (Q2)"
9946;23903;Kardiologia Polska;00229032, 18974279;0,473;Q3;2019;Cardiology and Cardiovascular Medicine (Q3)
9947;25057;Mathematical Social Sciences;1654896;0,473;Q2;2019;"Psychology (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2); Statistics, Probability and Uncertainty (Q3)"
9948;19600166315;Nuclear Medicine and Molecular Imaging;18693482, 18693474;0,473;Q3;2019;Radiology, Nuclear Medicine and Imaging (Q3)
9949;15755;Pediatric Transplantation;13973142, 13993046;0,473;Q2;2019;"Pediatrics, Perinatology and Child Health (Q2); Transplantation (Q3)"
9950;20579;Revista Espanola de Cardiologia;15792242, 03008932;0,473;Q3;2019;Cardiology and Cardiovascular Medicine (Q3)
9951;19700201455;Sustainable Computing: Informatics and Systems;22105379;0,473;Q2;2019;"Computer Science (miscellaneous) (Q2); Electrical and Electronic Engineering (Q2)"
9952;21100469659;Swiss Journal of Palaeontology;16642376, 16642384;0,473;Q2;2019;Paleontology (Q2)
9953;5700164234;Theory and Research in Education;17413192, 14778785;0,473;Q2;2019;Education (Q2)
9954;25750;Acta Geologica Sinica;17556724, 10009515;0,472;Q2;2019;Geology (Q2)
9955;13336;Acta Palaeobotanica;16594;0,472;Q2;2019;"Agricultural and Biological Sciences (miscellaneous) (Q2); Earth and Planetary Sciences (miscellaneous) (Q2)"
9956;21100408176;Annals of palliative medicine;22245839, 22245820;0,472;Q1;2019;"Advanced and Specialized Nursing (Q1); Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2)"
9957;144983;Archival Science;13890166;0,472;Q1;2019;"History (Q1); Library and Information Sciences (Q2)"
9958;27539;Archives of Iranian Medicine;10292977, 17353947;0,472;Q2;2019;Medicine (miscellaneous) (Q2)
9959;17700155817;Australasian Journal of Combinatorics;10344942, 22023518;0,472;Q3;2019;Discrete Mathematics and Combinatorics (Q3)
9960;19400156832;Brain Impairment;18395252, 14439646;0,472;Q3;2019;"Behavioral Neuroscience (Q3); Cognitive Neuroscience (Q3); Neurology (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3); Speech and Hearing (Q3)"
9961;37316;Canadian Journal of Soil Science;84271;0,472;Q2;2019;Soil Science (Q2)
9962;28456;Computational Geometry: Theory and Applications;9257721;0,472;Q2;2019;"Computational Mathematics (Q2); Computational Theory and Mathematics (Q2); Computer Science Applications (Q2); Control and Optimization (Q2); Geometry and Topology (Q3)"
9963;21100833030;Galaxies;20754434;0,472;Q3;2019;Astronomy and Astrophysics (Q3)
9964;19700182723;GeroPsych: The Journal of Gerontopsychology and Geriatric Psychiatry;16629647, 1662971X;0,472;Q2;2019;"Gerontology (Q2); Geriatrics and Gerontology (Q3)"
9965;12400154711;International Journal of Machining and Machinability of Materials;17485711, 1748572X;0,472;Q2;2019;"Industrial and Manufacturing Engineering (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2)"
9966;5600152812;International Journal of Plant Genomics;16875389, 16875370;0,472;Q2;2019;"Plant Science (Q2); Genetics (Q4)"
9967;21100255539;International Review of Economics Education;14773880;0,472;Q2;2019;Education (Q2)
9968;20484;Journal of Insect Behavior;08927553, 15728889;0,472;Q2;2019;"Insect Science (Q2); Ecology, Evolution, Behavior and Systematics (Q3)"
9969;21100207615;Journal of Integral Equations and Applications;8973962;0,472;Q3;2019;"Applied Mathematics (Q3); Numerical Analysis (Q3)"
9970;17600155006;KSCE Journal of Civil Engineering;12267988, 19763808;0,472;Q2;2019;Civil and Structural Engineering (Q2)
9971;14154;Molecular Biology Reports;03014851, 15734978;0,472;Q2;2019;"Medicine (miscellaneous) (Q2); Genetics (Q4); Molecular Biology (Q4)"
9972;24801;Molecular Simulation;08927022, 10290435;0,472;Q2;2019;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Information Systems (Q2); Materials Science (miscellaneous) (Q2); Modeling and Simulation (Q2)"
9973;12552;Oncology;8909091;0,472;Q3;2019;"Oncology (Q3); Cancer Research (Q4)"
9974;25738;Petroleum Geoscience;13540793;0,472;Q2;2019;"Earth and Planetary Sciences (miscellaneous) (Q2); Economic Geology (Q2); Fuel Technology (Q2); Geology (Q2); Geochemistry and Petrology (Q3)"
9975;19700187608;Reflective Practice;14623943, 14701103;0,472;Q1;2019;Philosophy (Q1)
9976;14801;Sexual and Relationship Therapy;14681749, 14681994;0,472;Q2;2019;"Clinical Psychology (Q2); Psychiatry and Mental Health (Q3)"
9977;19501;Veterinary and Comparative Orthopaedics and Traumatology;25676911, 09320814;0,472;Q2;2019;"Animal Science and Zoology (Q2); Veterinary (miscellaneous) (Q2)"
9978;14176;Annals of Clinical Psychiatry;10401237, 15473325;0,471;Q2;2019;"Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q3)"
9979;15500154711;Chemosensory Perception;19365810, 19365802;0,471;Q4;2019;"Cellular and Molecular Neuroscience (Q4); Sensory Systems (Q4)"
9980;21100911066;Communication and the Public;20570481;0,471;Q2;2019;Communication (Q2)
9981;19700177406;Dynamic Games and Applications;21530785, 21530793;0,471;Q2;2019;"Computational Mathematics (Q2); Computer Graphics and Computer-Aided Design (Q2); Computer Science Applications (Q2); Applied Mathematics (Q3); Computational Theory and Mathematics (Q3); Statistics and Probability (Q3)"
9982;19700182638;Eksploatacja i Niezawodnosc;15072711;0,471;Q2;2019;"Industrial and Manufacturing Engineering (Q2); Safety, Risk, Reliability and Quality (Q2)"
9983;21100201064;Forest Systems;21719845, 21715068;0,471;Q2;2019;"Forestry (Q2); Soil Science (Q2); Ecology, Evolution, Behavior and Systematics (Q3)"
9984;21047;Gong Cheng Li Xue/Engineering Mechanics;10004750;0,471;Q2;2019;"Mechanical Engineering (Q2); Mechanics of Materials (Q2)"
9985;5000154607;Hellenic Journal of Cardiology;22415955, 11099666;0,471;Q3;2019;Cardiology and Cardiovascular Medicine (Q3)
9986;145585;Industrial Law Journal;3059332;0,471;Q1;2019;Law (Q1)
9987;19930;International braz j urol : official journal of the Brazilian Society of Urology;16776119, 16775538;0,471;Q2;2019;"Medicine (miscellaneous) (Q2); Urology (Q3)"
9988;28347;Journal of Graph Algorithms and Applications;15261719;0,471;Q2;2019;"Computational Theory and Mathematics (Q2); Computer Science Applications (Q2); Computer Science (miscellaneous) (Q2); Geometry and Topology (Q3); Theoretical Computer Science (Q3)"
9989;25103;Neues Jahrbuch fur Geologie und Palaontologie - Abhandlungen;777749;0,471;Q2;2019;Paleontology (Q2)
9990;15558;New Literary History;00286087, 1080661X;0,471;Q1;2019;Literature and Literary Theory (Q1)
9991;19500157111;New Medit;15945685;0,471;Q2;2019;"Agronomy and Crop Science (Q2); Economics and Econometrics (Q2); Geography, Planning and Development (Q2)"
9992;21100872348;Ocular Oncology and Pathology;22964681, 22964657;0,471;Q2;2019;Nursing (miscellaneous) (Q2)
9993;68435;Plant, Soil and Environment;12141178, 18059368;0,471;Q2;2019;Soil Science (Q2)
9994;21100448554;Transactions of the Moscow Mathematical Society;00771554, 1547738X;0,471;Q2;2019;Mathematics (miscellaneous) (Q2)
9995;19376;Water Science and Technology;2731223;0,471;Q2;2019;"Environmental Engineering (Q2); Water Science and Technology (Q2)"
9996;27099;Acta Geographica Slovenica;15816613, 15818314;0,47;Q2;2019;"Earth and Planetary Sciences (miscellaneous) (Q2); Geography, Planning and Development (Q2)"
9997;5800179608;Acta Montanistica Slovaca;13351788;0,47;Q2;2019;"Geology (Q2); Geotechnical Engineering and Engineering Geology (Q2); Geochemistry and Petrology (Q3)"
9998;18300156711;Advances in Cognitive Psychology;18951171;0,47;Q2;2019;"Clinical Psychology (Q2); Psychology (miscellaneous) (Q2); Applied Psychology (Q3); Experimental and Cognitive Psychology (Q3); Neuroscience (miscellaneous) (Q3); Psychiatry and Mental Health (Q3)"
9999;12100154706;Baltic Journal of Management;17465265;0,47;Q2;2019;"Business and International Management (Q2); Management of Technology and Innovation (Q2); Marketing (Q2); Organizational Behavior and Human Resource Management (Q2); Strategy and Management (Q2)"
10000;21100967059;BMC Rheumatology;25201026;0,47;Q3;2019;Rheumatology (Q3)
10001;17700156701;Environmental Progress and Sustainable Energy;19447450, 19447442;0,47;Q2;2019;"Chemical Engineering (miscellaneous) (Q2); Environmental Engineering (Q2); Environmental Science (miscellaneous) (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2); Environmental Chemistry (Q3); Renewable Energy, Sustainability and the Environment (Q3)"
10002;5800179624;Geomechanics and Geoengineering;17486025;0,47;Q2;2019;Geotechnical Engineering and Engineering Geology (Q2)
10003;17800156713;Global Health Promotion;17579767, 17579759;0,47;Q2;2019;Public Health, Environmental and Occupational Health (Q2)
10004;24835;Indian Journal of Dermatology;19983611, 00195154;0,47;Q2;2019;Dermatology (Q2)
10005;14393;International Journal of Computational Fluid Dynamics;10618562, 10290257;0,47;Q2;2019;"Aerospace Engineering (Q2); Computational Mechanics (Q2); Condensed Matter Physics (Q2); Energy Engineering and Power Technology (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2)"
10006;21100197949;Interventional Cardiology Clinics;22117458;0,47;Q3;2019;Cardiology and Cardiovascular Medicine (Q3)
10007;27215;Journal of Artificial Organs;14347229, 16190904;0,47;Q2;2019;"Medicine (miscellaneous) (Q2); Biomaterials (Q3); Biomedical Engineering (Q3); Cardiology and Cardiovascular Medicine (Q3)"
10008;20589;Journal of Food Process Engineering;01458876, 17454530;0,47;Q2;2019;"Chemical Engineering (miscellaneous) (Q2); Food Science (Q2)"
10009;21100901479;Journal of Teaching and Learning for Graduate Employability;18383815;0,47;Q2;2019;"Education (Q2); Human Factors and Ergonomics (Q2); Organizational Behavior and Human Resource Management (Q2)"
10010;19700180840;Photonic Sensors;21907439, 16749251;0,47;Q2;2019;"Atomic and Molecular Physics, and Optics (Q2); Electronic, Optical and Magnetic Materials (Q2)"
10011;21100211736;Tourism Analysis;10835423, 19433999;0,47;Q2;2019;Tourism, Leisure and Hospitality Management (Q2)
10012;4900152804;Advances in Applied Clifford Algebras;1887009;0,469;Q3;2019;Applied Mathematics (Q3)
10013;16799;Annals of Microbiology;18692044, 15904261;0,469;Q3;2019;Applied Microbiology and Biotechnology (Q3)
10014;5800179585;European archives of paediatric dentistry : official journal of the European Academy of Paediatric Dentistry;19969805, 18186300;0,469;Q2;2019;"Dentistry (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
10015;5800207716;Gesture;15699773, 15681475;0,469;Q1;2019;"Cultural Studies (Q1); Linguistics and Language (Q1); Communication (Q2); Experimental and Cognitive Psychology (Q3)"
10016;27159;Innovation: The European Journal of Social Science Research;13511610, 14698412;0,469;Q2;2019;"Geography, Planning and Development (Q2); Management of Technology and Innovation (Q2)"
10017;19800188016;Journal of Clinical Orthopaedics and Trauma;09765662, 22133445;0,469;Q3;2019;Orthopedics and Sports Medicine (Q3)
10018;25315;Journal of Drug Issues;220426;0,469;Q2;2019;"Health (social science) (Q2); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2); Psychiatry and Mental Health (Q3)"
10019;5800207372;Journal of Experimental Nanoscience;17458080, 17458099;0,469;Q2;2019;"Materials Science (miscellaneous) (Q2); Bioengineering (Q3); Biomedical Engineering (Q3); Nanoscience and Nanotechnology (Q3)"
10020;21100242270;Journal of Neurological Surgery, Part B: Skull Base;2193634X, 21936331;0,469;Q3;2019;Neurology (clinical) (Q3)
10021;21210;Local Economy;14709325, 02690942;0,469;Q1;2019;Economics, Econometrics and Finance (miscellaneous) (Q1)
10022;20920;Microscopy Research and Technique;10970029, 1059910X;0,469;Q2;2019;"Anatomy (Q2); Instrumentation (Q2); Medical Laboratory Technology (Q2); Histology (Q3)"
10023;29052;Modern Physics Letters A;02177323, 17936632;0,469;Q2;2019;"Physics and Astronomy (miscellaneous) (Q2); Astronomy and Astrophysics (Q3); Nuclear and High Energy Physics (Q3)"
10024;19700181401;Music Education Research;14699893, 14613808;0,469;Q1;2019;"Music (Q1); Education (Q2)"
10025;15876;New Zealand Medical Journal;00288446, 11758716;0,469;Q2;2019;Medicine (miscellaneous) (Q2)
10026;14596;Palynology;1916122;0,469;Q2;2019;Paleontology (Q2)
10027;13465;Psychological Reports;00332941, 1558691X;0,469;Q2;2019;Psychology (miscellaneous) (Q2)
10028;85920;Reviews on Advanced Materials Science;16058127, 16065131;0,469;Q2;2019;"Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Nanoscience and Nanotechnology (Q3)"
10029;21100203104;African Journal of Primary Health Care and Family Medicine;20712936, 20712928;0,468;Q2;2019;"Family Practice (Q2); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
10030;19443;American Journal of Health-System Pharmacy;10792082, 15352900;0,468;Q1;2019;"Pharmacy (Q1); Medicine (miscellaneous) (Q2); Health Policy (Q3); Pharmacology (Q3)"
10031;18768;Applied Economics;00036846, 14664283;0,468;Q2;2019;Economics and Econometrics (Q2)
10032;21100393521;Archaeological Research in Asia;23522267;0,468;Q1;2019;"Archeology (Q1); Archeology (arts and humanities) (Q1)"
10033;72707;Asian Perspectives;15358283, 00668435;0,468;Q1;2019;"Anthropology (Q1); Archeology (Q1); Archeology (arts and humanities) (Q1); History (Q1); Ecology, Evolution, Behavior and Systematics (Q3)"
10034;4000148703;British Journal of Learning Disabilities;14683156, 13544187;0,468;Q2;2019;"Pediatrics (Q2); Psychiatry and Mental Health (Q3)"
10035;10300153344;Cardiovascular Journal of Africa;19951892, 16800745;0,468;Q2;2019;"Medicine (miscellaneous) (Q2); Cardiology and Cardiovascular Medicine (Q3)"
